IncidentID,IncidentYear,IncidentDate,Date,Address,City,State,NeighborhoodCouncil,ZipCode,CallReceived,CallDispatched,FirstUnitTurnout,FirstUnitOnscene,IncidentClosed,FireType,PropertyUseSpecific,PropertyUseGeneral,Fire_AreaOfOrigin,Fire_HeatSource,Fire_FirstItemIgnited,Fire_SpecificCause,Fire_GeneralCause,EstimatedPropertyValue,EstimatedPropertyLoss,EstimatedContentLoss,EstimatedTotalFireLoss,Structure_FireFloorOfOrigin,Structure_FloorOfOriginDescription,Structure_BuildingStatus,Structure_BurnDamage,Structure_SmokeDamage,Structure_AlarmInvolved,Structure_AlarmType,Structure_AlarmEffectiveness,Structure_NumberOfStories,Structure_NumberOfBasementLevels,Structure_ConstructionType,Structure_TotalSqFootage,Structure_NumberOfOccupants,Structure_NumberOfBusinesses,Structure_TotalSQFootBurned,Structure_TotalSQFootSmokeDamage,Mobile_VehicleMake,Mobile_VehicleModel,Mobile_VehicleYear,Fire_OutsideAreaAffected,Latitude,Longitude
694901,2012,2012-04-05T12:00:00Z,2012-04-05,315 N K ST,Tacoma,WA,New Tacoma,98403,10:37:00,10:38:21,10:39:16,10:42:50,11:11:11,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),186000,93,0,93,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to BUILDING of origin,Yes,,,2,0,Wood Frame (Type V),2000,1,0,1,100,,,,Not Applicable,47.261048,-122.454612
702908,2012,2012-05-17T12:00:00Z,2012-05-17,7424 PACIFIC AV,Tacoma,WA,South End,98408,17:09:12,17:10:17,17:12:06,17:20:00,18:10:05,Mobile Property Fire,"Motor Home, or like vehicle",Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,5000,5000,3000,8000,,,,,,,,,,,,,,,,,Other Make,Winnebago,1989,Not Applicable,47.189289,-122.434041
720504,2012,2012-08-18T12:00:00Z,2012-08-18,6TH AV/N ANDERSON ST,Tacoma,WA,Central,98406,7:59:56,8:00:31,8:01:29,8:03:33,8:15:08,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.25544,-122.4725
723295,2012,2012-09-01T12:00:00Z,2012-09-01,1902 NORTHWOOD AV NE,TFD Service Area,WA,,98422,22:14:36,22:16:20,22:19:20,22:25:07,22:33:37,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Match,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.274815,-122.3537
711409,2012,2012-07-02T12:00:00Z,2012-07-02,2503 6TH AV,Tacoma,WA,North End,98406,23:36:57,23:37:55,23:38:42,23:41:10,2:50:42,Structure Fire,Service Shop,Business,Office,Chemical Reaction,Undetermined,Spontaneous Ignition,"""First Item Ignited"" misused or misplaced",190000,7125,20000,27125,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to BUILDING of origin,Yes,,,1,0,Wood Frame (Type V),2000,5,1,75,2000,,,,Not Applicable,47.25544,-122.469172
612729,2011,2011-01-29T12:00:00Z,2011-01-29,2605 N SHIRLEY ST,Tacoma,WA,West End,98407,23:47:06,23:47:21,23:48:50,23:52:00,0:28:02,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment","General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,1000,1000,0,1000,,,,,,,,,,,,,,,,,Geo,Storm,1990,Not Applicable,47.271146,-122.510548
747040,2013,2013-01-05T12:00:00Z,2013-01-05,4600 16TH ST E,Fife,WA,,98424,18:15:25,18:16:25,18:17:18,18:21:54,19:31:07,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),930000,5000,1000,6000,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,Yes,,,3,0,Wood Frame (Type V),10000,24,0,10,500,,,,Not Applicable,47.24253,-122.3675
622972,2011,2011-03-25T12:00:00Z,2011-03-25,8216 E D ST,Tacoma,WA,South End,98404,13:01:00,13:02:13,13:02:22,13:05:57,13:38:45,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Improper Storage/Placement of Combustibles,"""First Item Ignited"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.182196,-122.4262
725017,2012,2012-09-11T12:00:00Z,2012-09-11,4019 YAKIMA AV,Tacoma,WA,South End,98418,8:47:03,8:48:12,8:49:17,8:53:13,9:11:22,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),186000,250,0,250,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Unit Detectors Only (Residential Occupancy),"Alerted Occupants, Occupants Responded",2,0,Wood Frame (Type V),2000,10,0,0,0,,,,Not Applicable,47.220687,-122.443319
640480,2011,2011-06-25T12:00:00Z,2011-06-25,6723 S 19TH ST,Tacoma,WA,West End,98465,15:12:56,15:13:00,15:14:15,15:18:33,15:27:26,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.242727,-122.526573
710236,2012,2012-06-26T12:00:00Z,2012-06-26,1616 YAKIMA AV,Tacoma,WA,New Tacoma,98405,14:25:09,14:26:47,14:27:13,14:30:18,15:23:02,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Senior Adult (65+),Negligence(lack of proper caution or attention),1395000,93,10,103,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Unit Detectors Only (Residential Occupancy),,3,0,Wood Frame (Type V),15000,30,0,1,400,,,,Not Applicable,47.247143,-122.446167
711798,2012,2012-07-04T12:00:00Z,2012-07-04,4600 16TH ST E,Fife,WA,,98424,21:35:27,21:36:35,21:37:10,21:41:16,0:27:11,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Undetermined,Undetermined,Unknown,Miscellaneous,1488000,1395,4000,5395,2,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to BUILDING of origin,No,Unit Detectors Only (Residential Occupancy),,2,0,Wood Frame (Type V),16000,24,0,15,1600,,,,Not Applicable,47.24253,-122.3675
781563,2013,2013-07-06T12:00:00Z,2013-07-06,1202 N PEARL ST,Tacoma,WA,West End,98406,21:46:58,21:47:47,21:48:59,21:52:43,22:17:15,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Fireworks or Flare,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.261041,-122.5159
851360,2014,2014-06-25T12:00:00Z,2014-06-25,E 32ND ST/E PORTLAND AV,Tacoma,WA,East Side,,6:06:18,6:06:49,6:10:33,6:16:18,6:30:03,Other Outside Fire,Not Available,Not Available,Not Available,Handheld Open Flame (specific unknown),Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 50,47.23474,-122.4095
797230,2013,2013-09-21T12:00:00Z,2013-09-21,6239 28TH ST NE,Tacoma,WA,North East,98422,20:36:57,20:37:59,20:39:04,20:44:45,20:57:52,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.28179,-122.362611
683000,2012,2012-02-02T12:00:00Z,2012-02-02,3505 SOUTH TACOMA WAY,Tacoma,WA,South Tacoma,98409,14:08:36,14:09:35,14:10:01,14:14:49,15:47:41,Structure Fire,Service Shop,Business,Structural Area (Includes Deck Surfaces),Handheld Open Flame (specific unknown),"Structural Component (Wall,Floor,Rug,Ceiling,Studs)","Heat too close to Combustibles (ie: BBQ,Welding)","""Heat Source"" misused or misplaced",285000,4750,0,4750,1,Roof,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,System Operated and was Effective,1,0,Wood Frame (Type V),3000,1,1,50,50,,,,Not Applicable,47.225624,-122.48123
837161,2014,2014-04-15T12:00:00Z,2014-04-15,3320 S 23RD ST,Tacoma,WA,Central,98405,14:27:19,14:29:09,14:30:47,14:34:24,14:42:36,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.2382,-122.479389
739674,2012,2012-11-28T12:00:00Z,2012-11-28,4913 N VASSAULT ST,Tacoma,WA,West End,98407,8:23:35,8:24:31,8:25:21,8:31:10,8:39:24,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.294965,-122.521
741860,2012,2012-12-09T12:00:00Z,2012-12-09,4712 N 39TH ST,Tacoma,WA,North End,98407,21:43:30,21:44:11,21:45:29,21:48:32,22:17:11,Structure Fire,One or Two Family,Residential,Bedroom for Less than 5 people,Candle,Furniture,Adult (18-64),Negligence(lack of proper caution or attention),309000,2060,1500,3560,2,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,No,Unit Detectors Only (Residential Occupancy),,2,1,Ordinary (Type III),3000,5,0,20,150,,,,Not Applicable,47.284617,-122.500294
723427,2012,2012-09-02T12:00:00Z,2012-09-02,3574 S CRANDALL LN,Tacoma,WA,East Side,98418,18:20:22,18:21:19,18:22:47,18:25:09,19:18:43,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1000,47.226779,-122.432074
785623,2013,2013-07-26T12:00:00Z,2013-07-26,3585 E SPOKANE ST,Tacoma,WA,East Side,98404,20:58:38,21:00:22,21:02:50,21:06:03,21:11:03,Other Outside Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.226609,-122.4196
786664,2013,2013-08-01T12:00:00Z,2013-08-01,S 7TH ST/S CEDAR ST,Tacoma,WA,Central,98405,14:16:33,14:17:18,14:18:45,14:29:10,14:29:34,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 3,47.25438,-122.4763
729865,2012,2012-10-05T12:00:00Z,2012-10-05,4600 E Q ST,Tacoma,WA,East Side,98404,13:17:49,13:18:44,13:19:13,,13:41:12,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Heat Spread from Another Fire,Not Available,Rekindle,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.21547,-122.4066
608690,2011,2011-01-08T12:00:00Z,2011-01-08,4805 S READE ST,Tacoma,WA,South Tacoma,98409,12:54:38,12:55:46,12:56:32,13:05:58,13:16:40,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.194029,-122.499805
703105,2012,2012-05-18T12:00:00Z,2012-05-18,6420 S M ST,Tacoma,WA,South End,98408,18:39:46,18:40:21,18:40:58,18:45:58,18:50:40,Other Outside Fire,Not Available,Not Available,Not Available,Other Heat Sources,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 9,47.198436,-122.451083
736589,2012,2012-11-10T12:00:00Z,2012-11-10,602 S WRIGHT AV,Tacoma,WA,South End,98418,14:31:10,14:31:38,14:32:38,14:37:02,14:48:32,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),27900000,93,0,93,3,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,No,Monitored System,System Operated and was Effective,3,0,Wood Frame (Type V),300000,80,0,1,1,,,,Not Applicable,47.230576,-122.43973
674959,2011,2011-12-25T12:00:00Z,2011-12-25,4901 FAIRWOOD BL NE,Tacoma,WA,North East,98422,17:09:42,17:10:51,17:11:43,17:21:54,18:26:19,Structure Fire,Multi-family (three or more units),Residential,Bedroom for Less than 5 people,"Spark, Ember or Flame from  Equipment","Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,1674000,4650,2000,6650,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,No,Unit Detectors Only (Residential Occupancy),There were no Occupants,3,0,Wood Frame (Type V),18000,36,0,50,500,,,,Not Applicable,47.299927,-122.3919
708305,2012,2012-06-15T12:00:00Z,2012-06-15,2452 S 54TH ST,Tacoma,WA,South Tacoma,98409,21:43:45,21:44:52,21:45:57,21:50:26,21:56:32,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.207757,-122.4685
704244,2012,2012-05-25T12:00:00Z,2012-05-25,SB I5 SO 72ND,,WA,South Tacoma,98409,6:05:52,6:08:31,6:09:42,6:14:31,6:59:48,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,5000,5000,0,5000,,,,,,,,,,,,,,,,,Cadillac,,2000,Not Applicable,47.189282,-122.462808
781165,2013,2013-07-05T12:00:00Z,2013-07-05,2142 S J ST,Tacoma,WA,Central,98405,0:03:29,0:03:57,0:04:29,0:08:00,0:16:32,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Fireworks or Flare,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.240986,-122.44773
802206,2013,2013-10-17T12:00:00Z,2013-10-17,3023 S 11TH ST,Tacoma,WA,Central,98405,14:39:41,14:40:32,14:41:56,14:44:11,15:01:26,Mobile Property Fire,Passenger Vehicle,Mobile Property,Storage Areas,"Radiated, Conducted Heat from  Equipment","Atomized liquid, Vaporized liquid, Aerosol",Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,Other Make,Custom Chopper,1980,Not Applicable,47.25085,-122.475152
852203,2014,2014-06-29T12:00:00Z,2014-06-29,S 13TH ST/TACOMA AV S,Tacoma,WA,New Tacoma,,13:44:14,13:45:12,13:46:16,13:48:58,14:03:54,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.25071,-122.444
612449,2011,2011-01-28T12:00:00Z,2011-01-28,6312 S 19TH ST,Fircrest,WA,,98466,14:12:03,14:12:07,14:14:05,14:17:17,14:34:26,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment","General Materials (ie;Wire,Transformer)",Equipment Failure (Mechanical),Mechanical Failure or Malfunction,1000,1000,100,1100,,,,,,,,,,,,,,,,,Volkswagon,Pickup,1981,Not Applicable,47.242764,-122.519911
651668,2011,2011-08-20T12:00:00Z,2011-08-20,6826 S ALDER ST,Tacoma,WA,South Tacoma,98409,21:01:13,21:02:10,21:03:14,21:07:56,21:13:44,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Other - 0,47.195152,-122.4772
642491,2011,2011-07-04T12:00:00Z,2011-07-04,4529 S PARK AV,Tacoma,WA,South End,98418,23:36:53,23:37:51,23:38:03,23:49:07,23:49:27,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Fireworks or Flare,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.216287,-122.4419
642577,2011,2011-07-05T12:00:00Z,2011-07-05,NB I5 TO NB 705,,WA,South End,98418,9:49:55,9:52:07,9:53:34,9:59:49,10:07:35,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Heat, Spark from Friction",Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 20,47.227854,-122.462762
727364,2012,2012-09-22T12:00:00Z,2012-09-22,12TH ST NE/58TH AV NE,TFD Service Area,WA,,98422,16:04:48,16:07:01,16:08:59,,16:31:39,Other Outside Fire,Not Available,Not Available,Not Available,Handheld Open Flame (specific unknown),Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.26826,-122.3505
654938,2011,2011-09-06T12:00:00Z,2011-09-06,707 YAKIMA AV,Tacoma,WA,New Tacoma,98405,11:44:17,11:45:39,11:45:54,11:48:39,12:18:07,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,"Radiated, Conducted Heat from  Equipment",Rubbish/Trash/Waste,Adult (18-64),Negligence(lack of proper caution or attention),167400,100,0,100,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Unit Detectors Only (Residential Occupancy),There were no Occupants,2,1,Wood Frame (Type V),1800,2,0,1,0,,,,Not Applicable,47.25634,-122.4482
664902,2011,2011-10-29T12:00:00Z,2011-10-29,5902 E B ST,Tacoma,WA,East Side,98404,18:57:39,18:57:49,18:58:31,19:02:13,19:29:16,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Senior Adult (65+),Negligence(lack of proper caution or attention),167400,0,200,200,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,No,Monitored System,System Operated and was Effective,1,0,Wood Frame (Type V),1800,1,0,0,1800,,,,Not Applicable,47.203656,-122.4287
845380,2014,2014-05-26T12:00:00Z,2014-05-26,510 S 35TH ST,Tacoma,WA,South End,98418,17:26:45,17:27:45,17:28:39,17:33:16,17:41:47,Other Outside Fire,Not Available,Not Available,Not Available,"Hot Ember,  Ash, or BBQ Briquet",Not Available,Juvenile (8-11),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.228773,-122.437851
725301,2012,2012-09-12T12:00:00Z,2012-09-12,6619 S MONROE ST,Tacoma,WA,South Tacoma,98409,16:09:07,16:09:55,16:11:04,16:13:44,16:45:37,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),93000,558,1000,1558,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,Yes,,,1,0,Wood Frame (Type V),1000,4,0,6,0,,,,Not Applicable,47.19721,-122.491519
622214,2011,2011-03-21T12:00:00Z,2011-03-21,6422 S WARNER ST,Tacoma,WA,South Tacoma,98409,17:48:08,17:48:55,17:49:16,17:51:31,18:08:26,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),69750,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,No,Unit Detectors Only (Residential Occupancy),Failed to Alert Occupants,1,0,Wood Frame (Type V),750,1,0,0,600,,,,Not Applicable,47.198847,-122.4811
850085,2014,2014-06-18T12:00:00Z,2014-06-18,907 S ORCHARD ST,Tacoma,WA,Central,,21:17:54,21:18:28,21:19:28,21:23:55,21:32:09,Other Outside Fire,Not Available,Not Available,Not Available,Handheld Open Flame (specific unknown),Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.25263,-122.5051
640715,2011,2011-06-26T12:00:00Z,2011-06-26,5603 N WATERFRONT DR,Tacoma,WA,West End,98407,17:02:33,17:04:00,17:05:42,17:11:17,17:34:44,Mobile Property Fire,Water Vessels,Mobile Property,Engine Compartment of Vehicle,Electrical Arcing,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,200000,250,0,250,,,,,,,,,,,,,,,,,Other Make,,1980,Not Applicable,47.305192,-122.514003
729709,2012,2012-10-04T12:00:00Z,2012-10-04,524 S 35TH ST,Tacoma,WA,South End,98418,15:34:02,15:34:51,15:35:11,15:40:03,15:48:26,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,None - 0,47.228751,-122.438063
772040,2013,2013-05-19T12:00:00Z,2013-05-19,3519 S ORCHARD ST,Tacoma,WA,South Tacoma,98466,0:59:49,1:00:17,1:08:42,1:08:42,1:38:21,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,"General Materials (ie;Wire,Transformer)",Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,2000,2000,0,2000,,,,,,,,,,,,,,,,,Honda,Accord,1988,Not Applicable,47.226661,-122.5051
635568,2011,2011-05-31T12:00:00Z,2011-05-31,1147 S 35TH ST,Tacoma,WA,South End,98418,3:32:47,3:35:30,3:38:17,3:41:34,3:59:10,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,"General Materials (ie;Wire,Transformer)",Persons Unknown,Negligence(lack of proper caution or attention),130200,0,50,50,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to FLOOR of origin,Yes,,,2,0,Wood Frame (Type V),1400,6,0,0,0,,,,Not Applicable,47.22803,-122.449982
789028,2013,2013-08-13T12:00:00Z,2013-08-13,E 28TH ST/E R ST,Tacoma,WA,East Side,98404,6:40:05,6:40:52,6:41:58,6:47:26,6:53:41,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 400,47.23891,-122.4074
791023,2013,2013-08-23T12:00:00Z,2013-08-23,501 S 7TH ST,Tacoma,WA,New Tacoma,98402,0:39:11,0:40:19,0:41:36,0:43:51,1:13:44,Structure Fire,Multi-family (three or more units),Residential,Exterior of Building/Structure,"Spark, Ember or Flame from  Equipment",Undetermined,Persons Unknown,Negligence(lack of proper caution or attention),4650000,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Pull Stations Only,System Operated and was Effective,4,1,Wood Frame (Type V),50000,60,0,0,0,,,,Not Applicable,47.257174,-122.443925
631174,2011,2011-05-08T12:00:00Z,2011-05-08,9002 S PARK AV,Tacoma,WA,South End,98444,11:35:44,11:38:03,11:39:11,11:42:14,13:23:15,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),139500,9300,5000,14300,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,2,1,Wood Frame (Type V),1500,3,0,100,1000,,,,Not Applicable,47.175425,-122.442
